species_group,isscaap_group,species,gear,fui,ghg,gear_weighting,species_weighting,consumption_weighting
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,2200,9122.666667,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,2300,9537.333333,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,2300,9537.333333,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,2300,9537.333333,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,2500,10366.66667,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,2500,10366.66667,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,2800,11610.66667,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,2800,11610.66667,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,2800,11610.66667,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,2900,12025.33333,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3000,12440,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3000,12440,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3000,12440,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3100,12854.66667,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3100,12854.66667,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3200,13269.33333,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3200,13269.33333,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3200,13269.33333,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3400,14098.66667,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3400,14098.66667,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3500,14513.33333,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3500,14513.33333,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3500,14513.33333,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3500,14513.33333,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3600,14928,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3600,14928,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3600,14928,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3700,15342.66667,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3700,15342.66667,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3700,15342.66667,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3800,15757.33333,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,3900,16172,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,4200,17416,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,4400,18245.33333,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,4400,18245.33333,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,4400,18245.33333,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,4700,19489.33333,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,5400,22392,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Pandalus shrimps nei,Bottom Trawls,7100,29441.33333,0.922339763,0.001806255,1
Shrimps,"Shrimps, prawns",Penaeus shrimps nei,Bottom Trawls,1810,7505.466667,0.477455269,0.038359624,1
Shrimps,"Shrimps, prawns",Penaeus shrimps nei,Bottom Trawls,1979,8206.253333,0.477455269,0.038359624,1
Shrimps,"Shrimps, prawns",Penaeus shrimps nei,Bottom Trawls,2111,8753.613333,0.477455269,0.038359624,1
Shrimps,"Shrimps, prawns",Penaeus shrimps nei,Bottom Trawls,2262,9379.76,0.477455269,0.038359624,1
Shrimps,"Shrimps, prawns",Shrimps,Midwater Trawls,1035,4291.8,0,0.011894898,1
Shrimps,"Shrimps, prawns","Shrimps, prawns",Bottom Trawls,549,2276.52,0.735134598,,1
Shrimps,"Shrimps, prawns","Shrimps, prawns",Bottom Trawls,4209,17453.32,0.735134598,,1
Shrimps,"Shrimps, prawns","Shrimps, prawns",Bottom Trawls,4328,17946.77333,0.735134598,,1
Shrimps,"Shrimps, prawns","Shrimps, prawns",Bottom Trawls,4416,18311.68,0.735134598,,1
Shrimps,"Shrimps, prawns","Shrimps, prawns",Bottom Trawls,4456,18477.54667,0.735134598,,1
Shrimps,"Shrimps, prawns","Shrimps, prawns",Bottom Trawls,4650,19282,0.735134598,,1
Shrimps,"Shrimps, prawns","Shrimps, prawns",Bottom Trawls,5099,21143.85333,0.735134598,,1
Shrimps,"Shrimps, prawns","Shrimps, prawns",Bottom Trawls,5605,23242.06667,0.735134598,,1
Shrimps,"Shrimps, prawns","Shrimps, prawns",Bottom Trawls,6433,26675.50667,0.735134598,,1
Shrimps,"Shrimps, prawns","Shrimps, prawns",Bottom Trawls,7073,29329.37333,0.735134598,,1
Shrimps,"Shrimps, prawns","Shrimps, prawns",Bottom Trawls,7787,32290.09333,0.735134598,,1
Shrimps,"Shrimps, prawns","Shrimps, prawns",Midwater Trawls,132,547.36,0.000109484,,1
Shrimps,"Shrimps, prawns",Southern pink shrimp,Bottom Trawls,2600,10781.33333,0.406876747,0.004538102,1
Shrimps,"Shrimps, prawns",Southern pink shrimp,Gillnets and Entangling Nets,630,2612.4,0.147230838,0.004538102,1
Shrimps,"Shrimps, prawns",Southern pink shrimp,Midwater Trawls,0,0,0,0.004538102,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,1173,4864.04,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,1266,5249.68,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,1435,5950.466667,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,1473,6108.04,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,1485,6157.8,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,1591,6597.346667,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,1594,6609.786667,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,1597,6622.226667,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,1644,6817.12,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,1694,7024.453333,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,1843,7642.306667,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,1853,7683.773333,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,1866,7737.68,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,1974,8185.52,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,1996,8276.746667,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,2016,8359.68,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,2065,8562.866667,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,2261,9375.613333,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,2667,11059.16,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,2687,11142.09333,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,2792,11577.49333,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,2798,11602.37333,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,2979,12352.92,0.52826701,0.005212912,1
Shrimps,"Shrimps, prawns",Western king prawn,Bottom Trawls,3462,14355.76,0.52826701,0.005212912,1
Small pelagic fishes,"Herrings, sardines, anchovies",Anchoveta(=Peruvian anchovy),Surrounding Nets,10,41.46666667,0.961642849,0.293556281,0.05
Small pelagic fishes,"Herrings, sardines, anchovies",Anchoveta(=Peruvian anchovy),Surrounding Nets,17,70.49333333,0.961642849,0.293556281,0.05
Small pelagic fishes,"Herrings, sardines, anchovies",Anchoveta(=Peruvian anchovy),Surrounding Nets,17,70.49333333,0.961642849,0.293556281,0.05
Small pelagic fishes,"Herrings, sardines, anchovies",Anchoveta(=Peruvian anchovy),Surrounding Nets,18,74.64,0.961642849,0.293556281,0.05
Small pelagic fishes,"Herrings, sardines, anchovies",Anchoveta(=Peruvian anchovy),Surrounding Nets,18,74.64,0.961642849,0.293556281,0.05
Small pelagic fishes,"Herrings, sardines, anchovies",Anchoveta(=Peruvian anchovy),Surrounding Nets,19,78.78666667,0.961642849,0.293556281,0.05
Small pelagic fishes,"Herrings, sardines, anchovies",Anchoveta(=Peruvian anchovy),Surrounding Nets,19,78.78666667,0.961642849,0.293556281,0.05
Small pelagic fishes,"Herrings, sardines, anchovies",Anchoveta(=Peruvian anchovy),Surrounding Nets,20,82.93333333,0.961642849,0.293556281,0.05
Small pelagic fishes,"Herrings, sardines, anchovies","Anchovies, etc. nei",Surrounding Nets,69,286.12,0.683327222,0.044611926,1
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Bottom Trawls,91,377.3466667,0.019638622,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Bottom Trawls,377,1563.293333,0.019638622,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Midwater Trawls,75,311,0.411427588,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Midwater Trawls,78,323.44,0.411427588,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Midwater Trawls,82,340.0266667,0.411427588,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Midwater Trawls,86,356.6133333,0.411427588,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Midwater Trawls,102,422.96,0.411427588,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Midwater Trawls,102,422.96,0.411427588,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Midwater Trawls,104,431.2533333,0.411427588,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Midwater Trawls,108,447.84,0.411427588,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Midwater Trawls,110,456.1333333,0.411427588,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Midwater Trawls,118,489.3066667,0.411427588,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Midwater Trawls,147,609.56,0.411427588,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Mobile Seine,133,551.5066667,0,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Mobile Seine,159,659.32,0,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",98,406.3733333,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",103,427.1066667,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",106,439.5466667,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",118,489.3066667,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",123,510.04,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",124,514.1866667,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",132,547.36,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",137,568.0933333,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",143,592.9733333,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",145,601.2666667,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",171,709.08,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",178,738.1066667,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",179,742.2533333,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",241,999.3466667,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",248,1028.373333,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",269,1115.453333,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",290,1202.533333,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",373,1546.706667,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",483,2002.84,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,"Other, Mixed, or Unknown",500,2073.333333,0.119921091,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,8,33.17333333,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,20,82.93333333,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,21,87.08,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,22,91.22666667,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,25,103.6666667,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,30,124.4,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,31,128.5466667,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,32,132.6933333,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,42,174.16,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,44,182.4533333,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,45,186.6,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,49,203.1866667,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,52,215.6266667,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,52,215.6266667,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,60,248.8,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,60,248.8,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,61,252.9466667,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,64,265.3866667,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,66,273.68,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,76,315.1466667,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,76,315.1466667,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,78,323.44,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,78,323.44,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,79,327.5866667,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,90,373.2,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,92,381.4933333,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,96,398.08,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,112,464.4266667,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,112,464.4266667,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,114,472.72,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,115,476.8666667,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,126,522.48,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,153,634.44,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Surrounding Nets,298,1235.706667,0.42230697,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic herring,Traps and Lift Nets,559,2317.986667,0.004468571,0.086283778,0.7
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic menhaden,Surrounding Nets,20,82.93333333,0.894167985,0.010524371,0
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic menhaden,Surrounding Nets,28,116.1066667,0.894167985,0.010524371,0
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic menhaden,Surrounding Nets,28,116.1066667,0.894167985,0.010524371,0
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic menhaden,Surrounding Nets,29,120.2533333,0.894167985,0.010524371,0
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic menhaden,Surrounding Nets,31,128.5466667,0.894167985,0.010524371,0
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic menhaden,Surrounding Nets,31,128.5466667,0.894167985,0.010524371,0
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic menhaden,Surrounding Nets,32,132.6933333,0.894167985,0.010524371,0
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic menhaden,Surrounding Nets,32,132.6933333,0.894167985,0.010524371,0
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic menhaden,Surrounding Nets,36,149.28,0.894167985,0.010524371,0
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic menhaden,Surrounding Nets,38,157.5733333,0.894167985,0.010524371,0
Small pelagic fishes,"Herrings, sardines, anchovies",Atlantic menhaden,Surrounding Nets,42,174.16,0.894167985,0.010524371,0
Small pelagic fishes,"Herrings, sardines, anchovies",European anchovy,Midwater Trawls,565,2342.866667,0.207393982,0.046048158,0.1
Small pelagic fishes,"Herrings, sardines, anchovies",European anchovy,"Other, Mixed, or Unknown",455,1886.733333,0.02288412,0.046048158,0.1
Small pelagic fishes,"Herrings, sardines, anchovies",European anchovy,"Other, Mixed, or Unknown",506,2098.213333,0.02288412,0.046048158,0.1
Small pelagic fishes,"Herrings, sardines, anchovies",European anchovy,"Other, Mixed, or Unknown",517,2143.826667,0.02288412,0.046048158,0.1
Small pelagic fishes,"Herrings, sardines, anchovies",European anchovy,"Other, Mixed, or Unknown",556,2305.546667,0.02288412,0.046048158,0.1
Small pelagic fishes,"Herrings, sardines, anchovies",European anchovy,"Other, Mixed, or Unknown",560,2322.133333,0.02288412,0.046048158,0.1
Small pelagic fishes,"Herrings, sardines, anchovies",European anchovy,"Other, Mixed, or Unknown",596,2471.413333,0.02288412,0.046048158,0.1
Small pelagic fishes,"Herrings, sardines, anchovies",European anchovy,Surrounding Nets,70,290.2666667,0.726612889,0.046048158,0.1
Small pelagic fishes,"Herrings, sardines, anchovies",European anchovy,Surrounding Nets,506,2098.213333,0.726612889,0.046048158,0.1
Small pelagic fishes,"Herrings, sardines, anchovies",European pilchard(=Sardine),Gillnets and Entangling Nets,602,2496.293333,0.02372754,0.059313654,0.5
Small pelagic fishes,"Herrings, sardines, anchovies",European pilchard(=Sardine),Surrounding Nets,90,373.2,0.244185478,0.059313654,0.5
Small pelagic fishes,"Herrings, sardines, anchovies",European pilchard(=Sardine),Surrounding Nets,90,373.2,0.244185478,0.059313654,0.5
Small pelagic fishes,"Herrings, sardines, anchovies",European pilchard(=Sardine),Surrounding Nets,91,377.3466667,0.244185478,0.059313654,0.5
Small pelagic fishes,"Herrings, sardines, anchovies",European pilchard(=Sardine),Surrounding Nets,100,414.6666667,0.244185478,0.059313654,0.5
Small pelagic fishes,"Herrings, sardines, anchovies",European pilchard(=Sardine),Surrounding Nets,100,414.6666667,0.244185478,0.059313654,0.5
Small pelagic fishes,"Herrings, sardines, anchovies",European pilchard(=Sardine),Surrounding Nets,110,456.1333333,0.244185478,0.059313654,0.5
Small pelagic fishes,"Herrings, sardines, anchovies",European pilchard(=Sardine),Surrounding Nets,118,489.3066667,0.244185478,0.059313654,0.5
Small pelagic fishes,"Herrings, sardines, anchovies",European pilchard(=Sardine),Surrounding Nets,130,539.0666667,0.244185478,0.059313654,0.5
Small pelagic fishes,"Herrings, sardines, anchovies",European pilchard(=Sardine),Surrounding Nets,140,580.5333333,0.244185478,0.059313654,0.5
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,Midwater Trawls,168,696.64,0.71288553,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,Midwater Trawls,215,891.5333333,0.71288553,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,Midwater Trawls,263,1090.573333,0.71288553,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,Midwater Trawls,268,1111.306667,0.71288553,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,Midwater Trawls,273,1132.04,0.71288553,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,Midwater Trawls,301,1248.146667,0.71288553,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,Midwater Trawls,379,1571.586667,0.71288553,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",94,389.7866667,0.170666495,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",113,468.5733333,0.170666495,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",142,588.8266667,0.170666495,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",163,675.9066667,0.170666495,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",168,696.64,0.170666495,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",173,717.3733333,0.170666495,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",221,916.4133333,0.170666495,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",224,928.8533333,0.170666495,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",233,966.1733333,0.170666495,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",287,1190.093333,0.170666495,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",399,1654.52,0.170666495,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",490,2031.866667,0.170666495,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",533,2210.173333,0.170666495,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",549,2276.52,0.170666495,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",588,2438.24,0.170666495,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",594,2463.12,0.170666495,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",701,2906.813333,0.170666495,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",805,3338.066667,0.170666495,0.027265146,0.3
Small pelagic fishes,"Herrings, sardines, anchovies",European sprat,"Other, Mixed, or Unknown",897,3719.56,0.170666495,0.027265146,0.3
